{\rtf1\ansi\ansicpg1252\cocoartf1561\cocoasubrtf610,,,,,,,,,,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,,,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,,,,,,,,,,
{\*\expandedcolortbl;;},,,,,,,,,,,,,,,,,,
\margl1440\margr1440\vieww10800\viewh8400\viewkind0,,,,,,,,,,,,,,,,,,
\pard\tx720\tx1440\tx2160\tx2880\tx3600\tx4320\tx5040\tx5760\tx6480\tx7200\tx7920\tx8640\pardirnatural\partightenfactor0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
\f0\fs24 \cf0 #id,title,formula,class,total_number,atom_type,tool,potential,bandgap[eV],dielectric_total,dielectric_electron,dielectric_ion,atomization_energy[eV/atom],total_energy[eV],cutoff_energy[eV],k-points,author,SMILES\,
242,H10C16N2O4,C16H10N2O4,organic_polymer_crystal,32,4,VASP-5.X,PAW,1.0359,5.7584,4.12153,1.63687,-6.36,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)NC(=O)C(C=C1)=CC=C1\
241,C6S4O4,C6O4S4,organic_polymer_crystal,14,3,VASP-5.X,PAW,0.2978,6.81917,5.2928,1.52637,-5.98,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(=S)OC(=S)\
240,H8C16S2O4,C16H8O4S2,organic_polymer_crystal,30,4,VASP-5.X,PAW,1.0278,5.2421,4.31028,0.93182,-6.3,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1OC(=S)\
239,H16C26O4,C26H16O4,organic_polymer_crystal,46,3,VASP-5.X,PAW,2.1782,4.25959,3.67598,0.5836,-6.4,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1OC(C=C2)=CC=C2\
238,H12C22S2O4,C22H12O4S2,organic_polymer_crystal,40,4,VASP-5.X,PAW,2.1458,4.81604,4.01152,0.80452,-6.33,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1OC2=CC=C(S2)\
237,H8C16S2O4,C16H8O4S2,organic_polymer_crystal,30,4,VASP-5.X,PAW,1.4506,5.49872,4.16032,1.33839,-6.35,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(=S)O\
236,H16C28S2O2,C28H16O2S2,organic_polymer_crystal,48,4,VASP-5.X,PAW,0.7235,4.95601,4.49781,0.45821,-6.38,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2\
235,H12C24S4O2,C24H12O2S4,organic_polymer_crystal,42,4,VASP-5.X,PAW,0.9644,5.10887,4.50869,0.60018,-6.31,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(=S)C2=CC=C(S2)\
234,H8C16O6,C16H8O6,organic_polymer_crystal,30,3,VASP-5.X,PAW,2.2143,5.35413,3.49306,1.86107,-6.57,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(=O)O\
233,H8C18S2O4,C18H8O4S2,organic_polymer_crystal,32,4,VASP-5.X,PAW,0.502,5.02766,4.40695,0.62071,-6.42,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(=O)C(=S)\
232,H16C28O4,C28H16O4,organic_polymer_crystal,48,3,VASP-5.X,PAW,2.0106,4.58253,3.93875,0.64378,-6.51,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2\
231,H12C24S2O4,C24H12O4S2,organic_polymer_crystal,42,4,VASP-5.X,PAW,1.6809,4.82976,4.01194,0.81782,-6.45,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(=O)C2=CC=C(S2)\
230,H16C26O4,C26H16O4,organic_polymer_crystal,46,3,VASP-5.X,PAW,2.2587,4.13737,3.62098,0.51639,-6.44,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2O\
229,H16C28S2O2,C28H16O2S2,organic_polymer_crystal,48,4,VASP-5.X,PAW,1.034,5.57306,4.90085,0.6722,-6.37,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)\
228,H24C38O2,C38H24O2,organic_polymer_crystal,64,3,VASP-5.X,PAW,1.8047,4.49328,4.0876,0.40569,-6.42,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3\
227,H20C34S2O2,C34H20O2S2,organic_polymer_crystal,58,4,VASP-5.X,PAW,1.0989,6.21974,5.57455,0.64519,-6.38,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C3=CC=C(S3)\
226,H12C22S2O4,C22H12O4S2,organic_polymer_crystal,40,4,VASP-5.X,PAW,1.9016,4.83933,3.91269,0.92663,-6.35,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C2=CC=C(S2)O\
225,H12C24S4O2,C24H12O2S4,organic_polymer_crystal,42,4,VASP-5.X,PAW,1.137,5.85158,5.0344,0.81718,-6.3,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C2=CC=C(S2)C(=S)\
224,H20C34S2O2,C34H20O2S2,organic_polymer_crystal,58,4,VASP-5.X,PAW,1.16,5.81253,5.25542,0.55712,-6.38,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C2=CC=C(S2)C(C=C3)=CC=C3\
223,H16C30S4O2,C30H16O2S4,organic_polymer_crystal,52,4,VASP-5.X,PAW,1.3087,5.23019,4.6303,0.59989,-6.31,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C(C=C1)=CC=C1C2=CC=C(S2)C3=CC=C(S3)\
222,H4C12S4O4,C12H4O4S4,organic_polymer_crystal,24,4,VASP-5.X,PAW,0.8025,6.31918,5.34674,0.97244,-6.17,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)OC(=S)\
221,H8C18S4O4,C18H8O4S4,organic_polymer_crystal,34,4,VASP-5.X,PAW,1.6477,5.52723,4.17287,1.35437,-6.22,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)OC2=CC=C(S2)\
220,H4C12S4O4,C12H4O4S4,organic_polymer_crystal,24,4,VASP-5.X,PAW,1.3189,5.61562,4.27671,1.33891,-6.21,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C(=S)O\
219,H8C20S6O2,C20H8O2S6,organic_polymer_crystal,36,4,VASP-5.X,PAW,0.6017,6.14001,5.27907,0.86094,-6.19,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C(=S)C2=CC=C(S2)\
218,H4C12S2O6,C12H4O6S2,organic_polymer_crystal,24,4,VASP-5.X,PAW,2.2338,4.61747,3.53849,1.07898,-6.49,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C(=O)O\
217,H4C14S4O4,C14H4O4S4,organic_polymer_crystal,26,4,VASP-5.X,PAW,0.179,6.69326,5.54263,1.15063,-6.33,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C(=O)C(=S)\
216,H8C20S4O4,C20H8O4S4,organic_polymer_crystal,36,4,VASP-5.X,PAW,1.1037,5.26762,4.35936,0.90826,-6.37,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C(=O)C2=CC=C(S2)\
215,H12C22S2O4,C22H12O4S2,organic_polymer_crystal,40,4,VASP-5.X,PAW,1.2909,5.48898,4.55251,0.93647,-6.38,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C(C=C2)=CC=C2O\
214,H12C24S4O2,C24H12O2S4,organic_polymer_crystal,42,4,VASP-5.X,PAW,1.0398,6.01762,5.19048,0.82714,-6.29,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C(C=C2)=CC=C2C(=S)\
213,H16C30S4O2,C30H16O2S4,organic_polymer_crystal,52,4,VASP-5.X,PAW,0.9631,7.69235,6.66217,1.03017,-6.34,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C(C=C2)=CC=C2C3=CC=C(S3)\
212,H8C18S4O4,C18H8O4S4,organic_polymer_crystal,34,4,VASP-5.X,PAW,1.5322,5.45215,4.21183,1.24032,-6.27,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C2=CC=C(S2)O\
211,H8C20S6O2,C20H8O2S6,organic_polymer_crystal,36,4,VASP-5.X,PAW,0.9367,6.59204,5.66684,0.9252,-6.22,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C2=CC=C(S2)C(=S)\
210,H12C26S6O2,C26H12O2S6,organic_polymer_crystal,46,4,VASP-5.X,PAW,0.8788,8.49934,7.32161,1.17773,-6.27,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)C1=CC=C(S1)C2=CC=C(S2)C3=CC=C(S3)\
209,H6C2N2O4,C2H6N2O4,organic_polymer_crystal,14,4,VASP-5.X,PAW,3.9271,4.15874,3.03341,1.12533,-5.08,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CONO\
208,H6C4N2O4,C4H6N2O4,organic_polymer_crystal,16,4,VASP-5.X,PAW,3.8315,3.93154,3.03775,0.89379,-5.69,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CONC(=O)\
207,H4C4S2O4,C4H4O4S2,organic_polymer_crystal,14,4,VASP-5.X,PAW,2.3994,4.44921,3.41036,1.03886,-5.47,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),COC(=S)O\
206,H4C4O6,C4H4O6,organic_polymer_crystal,14,3,VASP-5.X,PAW,5.2046,3.74554,2.74542,1.00012,-5.97,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),COC(=O)O\
205,H8C4O4,C4H8O4,organic_polymer_crystal,16,3,VASP-5.X,PAW,5.19,3.44736,2.75145,0.69591,-5.27,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),COCO\
204,H12C14O4,C14H12O4,organic_polymer_crystal,30,3,VASP-5.X,PAW,3.4452,3.79624,3.20026,0.59598,-6.03,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),COC(C=C1)=CC=C1O\
203,H8C10S2O4,C10H8O4S2,organic_polymer_crystal,24,4,VASP-5.X,PAW,3.2112,3.81708,3.18516,0.63192,-5.78,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),COC1=CC=C(S1)O\
202,H16C22S2O2,C22H16O2S2,organic_polymer_crystal,42,4,VASP-5.X,PAW,2.1349,4.09779,3.75994,0.33785,-6.07,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),COC1=CC=C(S1)C(C=C2)=CC=C2\
201,H8C2N4O2,C2H8N4O2,organic_polymer_crystal,16,4,VASP-5.X,PAW,2.9086,3.48932,3.0461,0.44322,-5.01,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNON\
200,H6C4S2N2O2,C4H6N2O2S2,organic_polymer_crystal,16,5,VASP-5.X,PAW,2.2269,3.86751,3.47202,0.39549,-5.28,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNOC(=S)\
199,H14C14N2O2,C14H14N2O2,organic_polymer_crystal,32,4,VASP-5.X,PAW,3.0883,3.64048,3.34673,0.29374,-5.9,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNOC(C=C1)=CC=C1\
198,H10C10S2N2O2,C10H10N2O2S2,organic_polymer_crystal,26,5,VASP-5.X,PAW,2.9563,3.81672,3.43679,0.37994,-5.66,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNOC1=CC=C(S1)\
197,H6C4S2N2O2,C4H6N2O2S2,organic_polymer_crystal,16,5,VASP-5.X,PAW,2.8664,4.51708,3.48665,1.03043,-5.49,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(=S)O\
196,H8C4S2N4,C4H8N4S2,organic_polymer_crystal,18,4,VASP-5.X,PAW,2.7366,4.89385,3.48946,1.40439,-5.47,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(=S)N\
195,H6C6S2N2O2,C6H6N2O2S2,organic_polymer_crystal,18,5,VASP-5.X,PAW,0.8995,5.20033,4.09295,1.10738,-5.79,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(=S)C(=O)\
194,H14C16S2N2,C16H14N2S2,organic_polymer_crystal,34,4,VASP-5.X,PAW,2.0452,4.02938,3.57722,0.45216,-5.96,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(=S)C(C=C1)=CC=C1\
193,H10C12S4N2,C12H10N2S4,organic_polymer_crystal,28,4,VASP-5.X,PAW,1.8137,4.45445,3.87094,0.58352,-5.79,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(=S)C1=CC=C(S1)\
192,H6C6S2N2O2,C6H6N2O2S2,organic_polymer_crystal,18,5,VASP-5.X,PAW,1.1052,5.38569,3.98926,1.39643,-5.8,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(=O)C(=S)\
191,H14C16N2O2,C16H14N2O2,organic_polymer_crystal,34,4,VASP-5.X,PAW,3.219,4.15302,3.302,0.85102,-6.17,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(=O)C(C=C1)=CC=C1\
190,H10C12S2N2O2,C12H10N2O2S2,organic_polymer_crystal,28,5,VASP-5.X,PAW,2.858,4.06533,3.43604,0.62929,-6.02,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(=O)C1=CC=C(S1)\
189,H10C4N2O2,C4H10O2N2,organic_polymer_crystal,18,4,VASP-5.X,PAW,5.3538,3.51541,2.78807,0.72734,-5.27,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNCO\
188,H12C4N4,C4H12N4,organic_polymer_crystal,20,3,VASP-5.X,PAW,4.6773,3.27598,2.97541,0.30057,-5.22,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNCN\
187,H10C6S2N2,C6H10N2S2,organic_polymer_crystal,20,4,VASP-5.X,PAW,1.3516,3.83444,3.5734,0.26104,-5.26,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNCC(=S)\
186,H10C6N2O2,C6H10N2O2,organic_polymer_crystal,20,4,VASP-5.X,PAW,1.9901,3.52455,2.95878,0.56577,-5.59,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNCC(=O)\
185,H18C16N2,C16H18N2,organic_polymer_crystal,36,3,VASP-5.X,PAW,3.2058,3.35735,3.14876,0.20859,-5.84,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNCC(C=C1)=CC=C1\
184,H14C12S2N2,C12H14N2S2,organic_polymer_crystal,30,4,VASP-5.X,PAW,3.1159,3.99131,3.17297,0.81834,-5.61,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNCC1=CC=C(S1)\
183,H14C14N2O2,C14H14N2O2,organic_polymer_crystal,32,4,VASP-5.X,PAW,2.7533,4.13734,3.39078,0.74657,-5.98,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(C=C1)=CC=C1O\
182,H16C14N4,C14H16N4,organic_polymer_crystal,34,3,VASP-5.X,PAW,2.542,4.2735,3.4741,0.7994,-5.93,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(C=C1)=CC=C1N\
181,H14C16N2O2,O2C16H14N2,organic_polymer_crystal,34,4,VASP-5.X,PAW,2.122,4.8742,3.82439,1.0498,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(C=C1)=CC=C1C(=O)\
180,H18C22S2N2,C22H18N2S2,organic_polymer_crystal,44,4,VASP-5.X,PAW,2.2703,4.35411,3.81853,0.53557,-6.05,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(C=C1)=CC=C1C2=CC=C(S2)\
179,H10C10S2N2O2,C10H10N2O2S2,organic_polymer_crystal,26,5,VASP-5.X,PAW,2.5479,4.18914,3.42143,0.7677,-5.74,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC1=CC=C(S1)O\
178,H12C10S2N4,C10H12N4S2,organic_polymer_crystal,28,4,VASP-5.X,PAW,2.4886,4.19435,3.44121,0.75314,-5.7,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC1=CC=C(S1)N\
177,H10C12S4N2,C12H10N2S4,organic_polymer_crystal,28,4,VASP-5.X,PAW,1.0405,6.21601,5.06683,1.14918,-5.78,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC1=CC=C(S1)C(=S)\
176,H10C12S2N2O2,C12H10N2O2S2,organic_polymer_crystal,28,5,VASP-5.X,PAW,1.8149,5.42329,4.07837,1.34492,-6,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC1=CC=C(S1)C(=O)\
175,H18C22S2N2,C22H18N2S2,organic_polymer_crystal,44,4,VASP-5.X,PAW,2.4349,4.19004,3.77285,0.41719,-6.04,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC1=CC=C(S1)C(C=C2)=CC=C2\
174,H4C6S4O2,C6H4O2S4,organic_polymer_crystal,16,4,VASP-5.X,PAW,1.5307,4.44407,3.81129,0.63278,-5.45,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)OC(=S)\
173,H6C4S2N2O2,C4H6N2S2O2,organic_polymer_crystal,16,5,VASP-5.X,PAW,1.9354,4.93654,3.77582,1.16072,-5.27,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)NO\
172,H6C6S4N2,C6H6N2S4,organic_polymer_crystal,18,4,VASP-5.X,PAW,0.6189,5.72929,4.20411,1.52518,-5.43,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)NC(=S)\
171,H4C6S2O4,C6H4O4S2,organic_polymer_crystal,16,4,VASP-5.X,PAW,0.8264,4.79677,3.6867,1.11006,-5.84,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)C(=O)O\
170,H4C8S4O2,C8H4O2S4,organic_polymer_crystal,18,4,VASP-5.X,PAW,0.1683,5.63673,4.81862,0.81811,-5.79,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)C(=O)C(=S)\
169,H8C6S2O2,C6H8O2S2,organic_polymer_crystal,18,4,VASP-5.X,PAW,1.2878,3.96119,3.55062,0.41058,-5.27,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)CO\
168,H8C8S4,C8H8S4,organic_polymer_crystal,20,3,VASP-5.X,PAW,1.3064,3.9579,3.74281,0.21509,-5.3,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)CC(=S)\
167,H12C16S2O2,C16H12O2S2,organic_polymer_crystal,32,4,VASP-5.X,PAW,1.293,4.48059,3.95154,0.52905,-5.99,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)C(C=C1)=CC=C1O\
166,H14C16S2N2,C16H14N2S2,organic_polymer_crystal,34,4,VASP-5.X,PAW,1.297,5.51123,4.54729,0.96394,-5.95,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)C(C=C1)=CC=C1N\
165,H12C18S4,C18H12S4,organic_polymer_crystal,34,3,VASP-5.X,PAW,0.9459,13.0746,11.9951,1.07951,-5.91,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)C(C=C1)=CC=C1C(=S)\
164,H8C12S4O2,C12H8O2S4,organic_polymer_crystal,26,4,VASP-5.X,PAW,0.9758,5.54884,4.67471,0.87413,-5.8,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)C1=CC=C(S1)O\
163,H8C14S6,C14H8S6,organic_polymer_crystal,28,3,VASP-5.X,PAW,0.915,6.41572,5.99604,0.41968,-5.78,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=S)C1=CC=C(S1)C(=S)\
162,H4C6S2O4,C6H4O4S2,organic_polymer_crystal,16,4,VASP-5.X,PAW,2.3573,3.89392,3.07383,0.82009,-5.87,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)OC(=S)\
161,H4C6O6,C6H4O6,organic_polymer_crystal,16,3,VASP-5.X,PAW,3.972,3.98158,2.90136,1.08022,-6.3,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)OC(=O)\
160,H12C16O4,C16H12O4,organic_polymer_crystal,32,3,VASP-5.X,PAW,3.4952,3.57075,3.01873,0.55201,-6.21,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)OC(C=C1)=CC=C1\
159,H8C12S2O4,C12H8O4S2,organic_polymer_crystal,26,4,VASP-5.X,PAW,3.0351,3.95421,3.40297,0.55123,-6.05,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)OC1=CC=C(S1)\
158,H6C6S2N2O2,C6H6N2O2S2,organic_polymer_crystal,18,5,VASP-5.X,PAW,1.7203,4.48475,3.70774,0.777,-5.8,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)NC(=S)\
157,H6C6N2O4,C6H6N2O4,organic_polymer_crystal,18,4,VASP-5.X,PAW,2.959,4.44209,3.1913,1.25079,-6.2,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)NC(=O)\
156,H14C16N2O2,C16H14N2O2,organic_polymer_crystal,34,4,VASP-5.X,PAW,2.7765,3.95365,3.34671,0.60695,-6.16,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)NC(C=C1)=CC=C1\
155,H10C12S2N2O2,C12H10N2O2S2,organic_polymer_crystal,28,5,VASP-5.X,PAW,2.8577,4.08108,3.52629,0.55479,-6.01,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)NC1=CC=C(S1)\
154,H4C6S2O4,C6H4O4S2,organic_polymer_crystal,16,4,VASP-5.X,PAW,0.762,4.7393,3.93981,0.7995,-5.8,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)C(=S)O\
153,H4C8S2O4,C8H4O4S2,organic_polymer_crystal,18,4,VASP-5.X,PAW,0.3118,6.17745,4.79804,1.37941,-6.06,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)C(=S)C(=O)\
152,H12C18S2O2,C18H12O2S2,organic_polymer_crystal,34,4,VASP-5.X,PAW,1.4034,4.70677,4.1207,0.58607,-6.15,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(=O)C(=S)C(C=C1)=CC=C1\
